global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,architecture_id,architecture_name,tuning_stage,family_id,family_group,variant_id,capacity_anchor,selected_from_stage,selection_score,search_algo,source_family_id,stage_group,template_count,aux_route_consistency_lambda,aux_z_loss_lambda
0.093700,0.093700,P4ML_ML_MOVIELENS1M_ML07_H6_FEAT_ROUTER_COMBO_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,run_complete,movielens1m,1,6,run_complete_no_result,0.057400,,,False,False,,2026-04-17T03:13:48.431716Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,ML07_h6_feat_router_combo,template,combo_small,H6,M08_h6_compact_validate,h6_feat_router_small_combo,tpe,M08_h6_compact_validate,movielens_portfolio,16,0.0005,0.0001
0.093700,0.089700,P4ML_ML_MOVIELENS1M_ML08_H6_LEN_DROPOUT_COMBO_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,run_complete,movielens1m,1,7,run_complete_no_result,0.053800,,,False,False,,2026-04-17T03:17:20.405931Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,ML08_h6_len_dropout_combo,template,combo_small,H6,M08_h6_compact_validate,h6_len_hidden_local_combo,tpe,M08_h6_compact_validate,movielens_portfolio,16,0.0005,0.0001
0.093700,0.090500,P4ML_ML_MOVIELENS1M_ML15_H1_HIGHLR_REFRAME_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,run_complete,movielens1m,1,7,run_complete_no_result,0.058400,,,False,False,,2026-04-17T05:21:24.407792Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,ML15_h1_highlr_reframe,template,very_aggressive_sparse,H1,M07_h1_highlr_validate,h1_lowered_highlr_sparse_retry,tpe,M07_h1_highlr_validate,movielens_portfolio,16,0.0006,0.00015
0.093700,0.087900,P4ML_ML_MOVIELENS1M_ML06_H6_LEN_EXPERT_COMBO_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,run_complete,movielens1m,1,5,run_complete_no_result,0.057800,,,False,False,,2026-04-17T05:26:26.796437Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,ML06_h6_len_expert_combo,template,combo_small,H6,M08_h6_compact_validate,h6_len_expert_small_combo,tpe,M08_h6_compact_validate,movielens_portfolio,16,0.0005,0.0001
0.093700,0.088000,P4ML_ML_MOVIELENS1M_ML13_H14_CAPACITY_RECHECK_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,run_complete,movielens1m,1,2,run_complete_no_result,0.060600,,,False,False,,2026-04-17T05:38:59.333626Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,ML13_h14_capacity_recheck,template,very_aggressive_capacity,H14,M10_h14_capacity_attack,h14_capacity_but_lower_lr,tpe,M10_h14_capacity_attack,movielens_portfolio,16,0.0005,0.0001
0.093700,0.083800,P4ML_ML_MOVIELENS1M_ML12_H10_CONTEXT_WIDE_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,run_complete,movielens1m,1,3,run_complete_no_result,0.055300,,,False,False,,2026-04-17T05:47:09.769672Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,ML12_h10_context_wide,template,very_aggressive_context,H10,M04_h10_len25_context,h10_context_feat24_expert4,tpe,M04_h10_len25_context,movielens_portfolio,16,0.0004,8e-05
0.093700,0.087000,P4ML_ML_MOVIELENS1M_ML11_H10_CONTEXT_BRIDGE_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,run_complete,movielens1m,1,1,run_complete_no_result,0.053400,,,False,False,,2026-04-17T05:51:52.982556Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,ML11_h10_context_bridge,template,aggressive_context,H10,M04_h10_len25_context,h10_context_bridge_len24_32,tpe,M04_h10_len25_context,movielens_portfolio,16,0.0005,0.0001
0.093700,0.089300,P4ML_ML_MOVIELENS1M_ML10_H5_COMPACT_ATTACK_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,run_complete,movielens1m,1,0,run_complete_no_result,0.055200,,,False,False,,2026-04-17T05:58:18.089627Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,ML10_h5_compact_attack,template,aggressive_transfer,H5,M03_h5_len25_transfer,h5_compact_len_feat_mix,tpe,M03_h5_len25_transfer,movielens_portfolio,16,0.0005,0.0001
0.093700,0.087200,P4ML_ML_MOVIELENS1M_ML14_H14_EXPERT_WIDE_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,run_complete,movielens1m,1,6,run_complete_no_result,0.056200,,,False,False,,2026-04-17T06:07:49.031852Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,ML14_h14_expert_wide,template,very_aggressive_capacity,H14,M10_h14_capacity_attack,h14_feat20_expert4_attack,tpe,M10_h14_capacity_attack,movielens_portfolio,16,0.0004,8e-05
0.093700,0.090300,P4ML_ML_MOVIELENS1M_ML09_H5_LONG_CONTEXT_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,run_complete,movielens1m,1,4,run_complete_no_result,0.052200,,,False,False,,2026-04-17T06:08:13.256317Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,movielens_portfolio,ML09_h5_long_context,template,aggressive_transfer,H5,M03_h5_len25_transfer,h5_revisit_longer_context,tpe,M03_h5_len25_transfer,movielens_portfolio,16,0.0005,0.0001
