stage,dataset,model,model_label,candidate_id,parent_candidate_id,run_phase,run_id,runtime_seed,gpu_id,status,best_valid_mrr20,test_mrr20,valid_unseen_mrr20,valid_unseen_hit20,test_unseen_mrr20,test_unseen_hit20,valid_main_seen_count,valid_main_unseen_count,test_main_seen_count,test_main_unseen_count,result_path,log_path,elapsed_sec,error,timestamp_utc,params_json
A,beauty,gru4rec,GRU4Rec,A003_L03,A003,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A003_L03_S1,A_BEAUTY_GRU4REC_A003_L03_S1,1,5,ok,0.0027,0.0006,0.008000658637331438,0.08527131782945736,0.020705836028942177,0.14919354838709678,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a003_l03_s1_20260414_080610_381173_pid958398.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A003_L03_S1.log,9.4,,2026-04-14T08:06:16.549783+00:00,"{""dropout"": 0.3, ""hidden_size"": 160, ""inner_size"": 320, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 0.0001}"
A,beauty,gru4rec,GRU4Rec,A003_L04,A003,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A003_L04_S1,A_BEAUTY_GRU4REC_A003_L04_S1,1,4,ok,0.0038,0.0016,0.01081833615899086,0.11627906976744186,0.021935893688350916,0.15725806451612903,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a003_l04_s1_20260414_080610_564751_pid958419.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A003_L04_S1.log,9.2,,2026-04-14T08:06:16.419276+00:00,"{""dropout"": 0.3, ""hidden_size"": 160, ""inner_size"": 320, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 0.0001}"
A,beauty,gru4rec,GRU4Rec,A004_L01,A004,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A004_L01_S1,A_BEAUTY_GRU4REC_A004_L01_S1,1,6,ok,0.0013,0.0002,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a004_l01_s1_20260414_080618_074297_pid958676.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_2e-04/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A004_L01_S1.log,8.9,,2026-04-14T08:06:23.420390+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0002, ""lr_group"": ""lr_2e-04"", ""max_len"": 20, ""num_layers"": 1, ""weight_decay"": 0.0005}"
A,beauty,gru4rec,GRU4Rec,A004_L02,A004,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A004_L02_S1,A_BEAUTY_GRU4REC_A004_L02_S1,1,1,ok,0.0028,0.0,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a004_l02_s1_20260414_080619_481438_pid958719.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A004_L02_S1.log,10.0,,2026-04-14T08:06:26.016656+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 20, ""num_layers"": 1, ""weight_decay"": 0.0005}"
A,beauty,gru4rec,GRU4Rec,A004_L03,A004,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A004_L03_S1,A_BEAUTY_GRU4REC_A004_L03_S1,1,0,ok,0.0067,0.021,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a004_l03_s1_20260414_080619_593837_pid958724.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A004_L03_S1.log,9.5,,2026-04-14T08:06:25.853863+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 20, ""num_layers"": 1, ""weight_decay"": 0.0005}"
A,beauty,gru4rec,GRU4Rec,A004_L04,A004,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A004_L04_S1,A_BEAUTY_GRU4REC_A004_L04_S1,1,4,ok,0.0051,0.0053,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a004_l04_s1_20260414_080619_883876_pid958728.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A004_L04_S1.log,9.5,,2026-04-14T08:06:25.935112+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 20, ""num_layers"": 1, ""weight_decay"": 0.0005}"
A,beauty,gru4rec,GRU4Rec,A005_L01,A005,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A005_L01_S1,A_BEAUTY_GRU4REC_A005_L01_S1,1,7,ok,0.0002,0.0016,0.0,0.0,0.0002371916517374977,0.004032258064516129,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a005_l01_s1_20260414_080619_798040_pid958729.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_2e-04/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A005_L01_S1.log,8.5,,2026-04-14T08:06:24.964702+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0002, ""lr_group"": ""lr_2e-04"", ""max_len"": 50, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,beauty,gru4rec,GRU4Rec,A005_L02,A005,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A005_L02_S1,A_BEAUTY_GRU4REC_A005_L02_S1,1,5,ok,0.0084,0.0031,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a005_l02_s1_20260414_080619_959786_pid958730.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A005_L02_S1.log,11.0,,2026-04-14T08:06:27.586988+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 50, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,beauty,gru4rec,GRU4Rec,A005_L03,A005,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A005_L03_S1,A_BEAUTY_GRU4REC_A005_L03_S1,1,6,ok,0.0085,0.005,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a005_l03_s1_20260414_080626_959835_pid958858.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A005_L03_S1.log,11.0,,2026-04-14T08:06:34.423593+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 50, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,beauty,gru4rec,GRU4Rec,A005_L04,A005,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A005_L04_S1,A_BEAUTY_GRU4REC_A005_L04_S1,1,7,ok,0.0066,0.0048,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a005_l04_s1_20260414_080628_377283_pid958884.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A005_L04_S1.log,8.8,,2026-04-14T08:06:33.755961+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,beauty,gru4rec,GRU4Rec,A006_L01,A006,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A006_L01_S1,A_BEAUTY_GRU4REC_A006_L01_S1,1,0,ok,0.0007,0.0014,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a006_l01_s1_20260414_080629_166565_pid958894.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_2e-04/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A006_L01_S1.log,10.2,,2026-04-14T08:06:36.012969+00:00,"{""dropout"": 0.3, ""hidden_size"": 192, ""inner_size"": 384, ""learning_rate"": 0.0002, ""lr_group"": ""lr_2e-04"", ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
A,beauty,gru4rec,GRU4Rec,A006_L02,A006,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A006_L02_S1,A_BEAUTY_GRU4REC_A006_L02_S1,1,4,ok,0.0011,0.0012,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a006_l02_s1_20260414_080629_298056_pid958895.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A006_L02_S1.log,11.3,,2026-04-14T08:06:37.190253+00:00,"{""dropout"": 0.3, ""hidden_size"": 192, ""inner_size"": 384, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
A,beauty,gru4rec,GRU4Rec,A006_L03,A006,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A006_L03_S1,A_BEAUTY_GRU4REC_A006_L03_S1,1,1,ok,0.0032,0.0017,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a006_l03_s1_20260414_080629_317337_pid958896.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A006_L03_S1.log,12.0,,2026-04-14T08:06:38.011356+00:00,"{""dropout"": 0.3, ""hidden_size"": 192, ""inner_size"": 384, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
A,beauty,gru4rec,GRU4Rec,A006_L04,A006,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A006_L04_S1,A_BEAUTY_GRU4REC_A006_L04_S1,1,5,ok,0.0029,0.0022,0.020767755315516345,0.11627906976744186,0.008663718994226187,0.06048387096774194,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a006_l04_s1_20260414_080630_960698_pid958935.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A006_L04_S1.log,10.2,,2026-04-14T08:06:37.804604+00:00,"{""dropout"": 0.3, ""hidden_size"": 192, ""inner_size"": 384, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
A,beauty,gru4rec,GRU4Rec,A007_L01,A007,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A007_L01_S1,A_BEAUTY_GRU4REC_A007_L01_S1,1,7,ok,0.0012,0.0002,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a007_l01_s1_20260414_080637_177694_pid959042.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_2e-04/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A007_L01_S1.log,9.3,,2026-04-14T08:06:43.069147+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0002, ""lr_group"": ""lr_2e-04"", ""max_len"": 100, ""num_layers"": 1, ""weight_decay"": 0.0001}"
A,beauty,gru4rec,GRU4Rec,A007_L02,A007,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A007_L02_S1,A_BEAUTY_GRU4REC_A007_L02_S1,1,6,ok,0.0011,0.0,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a007_l02_s1_20260414_080637_877457_pid959045.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A007_L02_S1.log,9.7,,2026-04-14T08:06:44.112335+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 100, ""num_layers"": 1, ""weight_decay"": 0.0001}"
A,beauty,gru4rec,GRU4Rec,A007_L03,A007,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A007_L03_S1,A_BEAUTY_GRU4REC_A007_L03_S1,1,0,ok,0.0079,0.0007,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a007_l03_s1_20260414_080639_450971_pid959059.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A007_L03_S1.log,11.6,,2026-04-14T08:06:47.589739+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 100, ""num_layers"": 1, ""weight_decay"": 0.0001}"
A,beauty,gru4rec,GRU4Rec,A007_L04,A007,ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A007_L04_S1,A_BEAUTY_GRU4REC_A007_L04_S1,1,4,ok,0.0071,0.0006,0.0,0.0,0.0,0.0,498,129,349,248,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_abcd_v2_lean_a_dbeauty_mgru4rec_a007_l04_s1_20260414_080640_593848_pid959077.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/beauty/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DBEAUTY_MGRU4REC_A007_L04_S1.log,9.8,,2026-04-14T08:06:46.968650+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 100, ""num_layers"": 1, ""weight_decay"": 0.0001}"
